Customer ID,TotalSpent,OrderCount,FirstInvoiceDate,LastInvoiceDate,CustomerLifespan,Recency,PurchaseFrequency
12408.0,1287.22,3,2010-07-29 13:27:00,2010-11-19 13:21:00,112,20,0.8
12409.0,12346.619999999999,4,2010-05-23 15:21:00,2010-10-15 10:24:00,144,55,0.83
12410.0,240.38,1,2010-07-25 13:26:00,2010-07-25 13:26:00,1,137,30.0
12411.0,346.9,1,2010-10-26 09:25:00,2010-10-26 09:25:00,1,44,30.0
12412.0,1262.05,3,2010-06-18 13:22:00,2010-11-02 17:02:00,137,37,0.66
12413.0,185.35,1,2010-11-02 13:26:00,2010-11-02 13:26:00,1,37,30.0
12414.0,90.0,1,2010-09-02 12:22:00,2010-09-02 12:22:00,1,98,30.0
12415.0,19468.84,4,2010-06-30 08:30:00,2010-11-29 15:07:00,152,10,0.79
12416.0,202.56,1,2010-02-21 10:19:00,2010-02-21 10:19:00,1,291,30.0
12417.0,2791.81,11,2009-12-06 10:30:00,2010-10-25 14:27:00,323,45,1.02
12418.0,1352.62,3,2010-03-19 14:47:00,2010-10-22 10:29:00,216,48,0.42
12419.0,391.01,2,2010-10-22 10:40:00,2010-11-19 10:04:00,27,20,2.22
12421.0,235.56,2,2010-07-22 13:57:00,2010-10-20 14:28:00,90,50,0.67
12422.0,2955.79,9,2009-12-18 12:44:00,2010-11-10 13:19:00,327,29,0.83
12423.0,667.08,2,2010-08-31 09:31:00,2010-11-17 11:33:00,78,22,0.77
12424.0,1579.07,2,2010-06-09 15:15:00,2010-10-13 10:29:00,125,57,0.48
12425.0,964.21,1,2010-09-17 14:10:00,2010-09-17 14:10:00,1,83,30.0
12426.0,690.48,1,2010-02-15 08:41:00,2010-02-15 08:41:00,1,297,30.0
12427.0,249.5,1,2010-12-03 10:44:00,2010-12-03 10:44:00,1,6,30.0
12429.0,3591.51,5,2010-06-11 13:28:00,2010-12-09 12:05:00,180,0,0.83
12431.0,4145.52,11,2010-01-15 09:04:00,2010-12-01 10:03:00,320,8,1.03
12433.0,7205.39,5,2010-08-20 09:23:00,2010-12-08 16:49:00,110,1,1.36
12434.0,297.29,1,2010-11-23 13:38:00,2010-11-23 13:38:00,1,16,30.0
12435.0,6096.04,4,2009-12-02 13:58:00,2010-11-08 10:07:00,340,31,0.35
12437.0,6834.99,20,2009-12-02 16:24:00,2010-11-09 14:46:00,341,30,1.76
12439.0,1158.18,2,2009-12-14 08:40:00,2010-01-26 12:11:00,43,317,1.4
12440.0,739.2,2,2009-12-22 12:03:00,2010-09-03 13:11:00,255,97,0.24
12441.0,155.55,1,2010-12-08 10:45:00,2010-12-08 10:45:00,1,1,30.0
12443.0,365.31,1,2009-12-07 15:42:00,2009-12-07 15:42:00,1,367,30.0
12445.0,301.58000000000004,1,2010-10-15 12:28:00,2010-10-15 12:28:00,1,55,30.0
12449.0,678.6,1,2010-09-27 09:37:00,2010-09-27 09:37:00,1,73,30.0
12450.0,490.32,3,2010-08-22 13:11:00,2010-11-05 16:27:00,75,34,1.2
12451.0,3634.36,3,2010-06-28 12:58:00,2010-09-02 15:38:00,66,98,1.36
12454.0,12931.44,3,2010-10-14 17:33:00,2010-11-09 10:09:00,25,30,3.6
12455.0,3383.09,4,2009-12-18 12:33:00,2010-09-20 14:39:00,276,80,0.43
12457.0,512.68,1,2010-09-30 17:59:00,2010-09-30 17:59:00,1,70,30.0
12458.0,715.09,2,2010-08-09 10:33:00,2010-10-08 11:36:00,60,62,1.0
12459.0,398.36,1,2010-04-13 14:53:00,2010-04-13 14:53:00,1,240,30.0
12460.0,296.65,1,2010-09-09 13:51:00,2010-09-09 13:51:00,1,91,30.0
12467.0,132.8,1,2010-10-12 15:41:00,2010-10-12 15:41:00,1,58,30.0
12468.0,2581.2,3,2010-01-26 10:09:00,2010-07-01 10:28:00,156,161,0.58
12469.0,3070.54,2,2010-06-21 10:30:00,2010-07-05 12:40:00,14,157,4.29
12470.0,211.95,1,2010-01-19 11:01:00,2010-01-19 11:01:00,1,324,30.0
12471.0,17721.45,44,2009-12-07 10:41:00,2010-11-30 14:35:00,358,9,3.69
12472.0,10426.48,13,2009-12-14 10:49:00,2010-12-05 14:19:00,356,4,1.1
12474.0,4616.66,11,2010-02-11 09:41:00,2010-11-26 12:19:00,288,13,1.15
12475.0,396.26,1,2010-10-26 08:49:00,2010-10-26 08:49:00,1,44,30.0
12476.0,6452.99,7,2010-07-26 09:04:00,2010-11-07 15:34:00,104,32,2.02
12477.0,7056.63,3,2010-03-26 14:01:00,2010-11-05 09:35:00,223,34,0.4
12480.0,1949.22,3,2010-07-20 13:21:00,2010-11-05 15:08:00,108,34,0.83
12481.0,6171.07,5,2010-04-11 13:10:00,2010-12-09 10:13:00,241,0,0.62
12482.0,21941.72,27,2010-02-24 10:24:00,2010-05-12 16:51:00,77,211,10.52
12483.0,2181.6,11,2010-01-31 13:28:00,2010-11-26 12:35:00,298,13,1.11
12484.0,1619.43,5,2010-01-27 16:41:00,2010-08-13 13:45:00,197,118,0.76
12485.0,708.1,1,2010-06-28 15:22:00,2010-06-28 15:22:00,1,164,30.0
12486.0,917.28,1,2010-10-04 12:14:00,2010-10-04 12:14:00,1,66,30.0
12487.0,285.29999999999995,1,2009-12-09 11:36:00,2009-12-09 11:36:00,1,365,30.0
12490.0,3904.71,10,2009-12-01 12:52:00,2010-11-26 14:16:00,360,13,0.83
12492.0,380.0,1,2010-11-01 14:58:00,2010-11-01 14:58:00,1,38,30.0
12494.0,518.77,3,2010-05-12 13:52:00,2010-12-09 11:31:00,210,0,0.43
12495.0,277.4,1,2010-03-09 10:53:00,2010-03-09 10:53:00,1,275,30.0
12496.0,54.09,2,2010-03-29 13:57:00,2010-03-29 14:06:00,1,255,60.0
12497.0,5043.400000000001,2,2010-03-05 09:39:00,2010-11-04 12:31:00,244,35,0.25
12499.0,357.72,1,2010-05-28 15:12:00,2010-05-28 15:12:00,1,195,30.0
12500.0,1499.39,7,2010-02-04 15:05:00,2010-09-30 18:45:00,238,70,0.88
12503.0,896.0,1,2010-05-04 13:59:00,2010-05-04 13:59:00,1,219,30.0
12504.0,261.0,2,2010-04-22 10:24:00,2010-10-18 15:09:00,179,52,0.34
12505.0,787.2,1,2010-10-27 09:18:00,2010-10-27 09:18:00,1,43,30.0
12507.0,455.25,1,2010-05-04 09:23:00,2010-05-04 09:23:00,1,219,30.0
12510.0,2224.46,5,2009-12-04 13:47:00,2010-09-06 14:27:00,276,94,0.54
12511.0,3084.02,1,2010-10-07 10:39:00,2010-10-07 10:39:00,1,63,30.0
12514.0,580.08,1,2010-03-08 12:18:00,2010-03-08 12:18:00,1,276,30.0
12516.0,1102.56,2,2010-04-19 14:14:00,2010-10-05 09:43:00,168,65,0.36
12519.0,349.7,1,2010-08-20 08:21:00,2010-08-20 08:21:00,1,111,30.0
12523.0,2330.38,12,2009-12-07 13:46:00,2010-11-30 12:31:00,357,9,1.01
12524.0,5848.39,9,2010-02-08 14:41:00,2010-11-16 09:08:00,280,23,0.96
12525.0,883.73,3,2010-03-02 14:01:00,2010-07-29 16:08:00,149,133,0.6
12527.0,386.8,2,2010-06-28 15:37:00,2010-08-02 12:23:00,34,129,1.76
12529.0,316.48,1,2010-06-29 13:10:00,2010-06-29 13:10:00,1,163,30.0
12530.0,1880.98,5,2010-03-07 14:37:00,2010-10-20 15:15:00,227,50,0.66
12531.0,1645.98,1,2010-01-22 14:17:00,2010-01-22 14:17:00,1,321,30.0
12533.0,1223.89,2,2009-12-01 11:50:00,2010-03-22 10:56:00,110,262,0.55
12537.0,612.94,1,2010-10-27 08:36:00,2010-10-27 08:36:00,1,43,30.0
12538.0,276.5,1,2010-11-26 13:02:00,2010-11-26 13:02:00,1,13,30.0
12539.0,5618.400000000001,3,2009-12-23 13:00:00,2010-09-15 09:50:00,265,85,0.34
12540.0,7670.25,15,2009-12-07 16:56:00,2010-11-26 10:43:00,353,13,1.27
12542.0,481.88,2,2010-03-09 16:26:00,2010-08-12 19:12:00,156,119,0.38
12543.0,840.25,1,2010-09-17 15:51:00,2010-09-17 15:51:00,1,83,30.0
12547.0,147.78,1,2010-07-27 13:55:00,2010-07-27 13:55:00,1,135,30.0
12549.0,1570.68,5,2010-01-11 12:29:00,2010-05-13 12:05:00,121,210,1.24
12553.0,826.47,2,2010-10-12 13:35:00,2010-11-19 12:18:00,37,20,1.62
12554.0,384.5,1,2010-09-17 12:29:00,2010-09-17 12:29:00,1,83,30.0
12557.0,6725.18,4,2009-12-17 10:39:00,2010-12-03 12:20:00,351,6,0.34
12562.0,1041.18,2,2010-09-30 13:13:00,2010-11-19 09:35:00,49,20,1.22
12563.0,221.24,1,2010-10-27 09:52:00,2010-10-27 09:52:00,1,43,30.0
12567.0,3858.58,7,2010-02-11 10:30:00,2010-12-07 10:36:00,299,2,0.7
12568.0,52.0,1,2010-03-05 09:15:00,2010-03-05 09:15:00,1,279,30.0
12573.0,556.87,4,2010-08-31 17:25:00,2010-11-23 13:01:00,83,16,1.45
12575.0,568.8199999999999,2,2010-07-01 09:15:00,2010-09-08 13:09:00,69,92,0.87
12576.0,746.89,3,2010-07-01 13:46:00,2010-11-12 12:44:00,133,27,0.68
12577.0,995.9499999999999,5,2009-12-03 19:31:00,2010-11-23 14:06:00,354,16,0.42
12578.0,1623.94,2,2010-09-22 11:19:00,2010-11-19 17:21:00,58,20,1.03
12580.0,583.1999999999999,1,2010-05-12 11:45:00,2010-05-12 11:45:00,1,211,30.0
12582.0,1469.04,2,2010-05-11 09:55:00,2010-10-13 10:52:00,155,57,0.39
12583.0,6590.0599999999995,13,2009-12-06 11:57:00,2010-12-01 08:45:00,359,8,1.09
12586.0,1865.73,3,2009-12-16 13:15:00,2010-11-30 10:47:00,348,9,0.26
12588.0,543.88,2,2010-04-21 12:22:00,2010-11-05 12:38:00,198,34,0.3
12589.0,2720.23,4,2010-01-19 12:26:00,2010-10-14 11:54:00,267,56,0.45
12591.0,759.3,2,2010-10-27 10:42:00,2010-11-14 14:32:00,18,25,3.33
12592.0,1322.04,2,2010-07-08 14:06:00,2010-07-08 14:26:00,1,154,60.0
12594.0,1681.89,5,2010-03-03 13:51:00,2010-11-26 12:17:00,267,13,0.56
12595.0,281.02,1,2010-07-23 09:10:00,2010-07-23 09:10:00,1,139,30.0
12598.0,1385.01,3,2010-03-01 09:58:00,2010-09-02 14:22:00,185,98,0.49
12599.0,1138.14,6,2010-05-11 10:42:00,2010-11-23 15:49:00,196,16,0.92
12600.0,2133.31,11,2009-12-07 13:37:00,2010-12-03 12:57:00,360,6,0.92
12601.0,86.2,1,2010-10-31 10:57:00,2010-10-31 10:57:00,1,39,30.0
12605.0,1124.95,3,2010-09-07 14:21:00,2010-11-28 14:18:00,81,11,1.11
12608.0,415.79,1,2010-10-31 10:49:00,2010-10-31 10:49:00,1,39,30.0
12609.0,2057.01,6,2009-12-20 13:30:00,2010-11-30 14:48:00,345,9,0.52
12613.0,3202.69,5,2009-12-14 13:10:00,2010-11-16 17:17:00,337,23,0.45
12615.0,3269.79,4,2010-03-18 14:09:00,2010-10-22 09:45:00,217,48,0.55
12616.0,381.8,1,2010-11-16 11:38:00,2010-11-16 11:38:00,1,23,30.0
12619.0,140.14,1,2010-05-28 12:52:00,2010-05-28 12:52:00,1,195,30.0
12621.0,10114.14,16,2010-02-09 12:01:00,2010-12-09 10:16:00,302,0,1.59
12623.0,3046.7400000000002,6,2010-01-12 11:45:00,2010-10-19 09:35:00,279,51,0.65
12625.0,2265.06,2,2010-04-22 11:33:00,2010-07-18 15:56:00,87,144,0.69
12629.0,1198.22,2,2010-10-12 16:40:00,2010-11-19 09:18:00,37,20,1.62
12631.0,2841.07,5,2010-01-15 14:50:00,2010-09-09 14:50:00,237,91,0.63
12632.0,714.88,2,2010-05-24 09:07:00,2010-07-07 09:39:00,44,155,1.36
12633.0,3226.18,3,2010-07-02 11:44:00,2010-11-22 13:09:00,143,17,0.63
12634.0,360.0,1,2010-06-09 15:41:00,2010-06-09 15:41:00,1,183,30.0
12635.0,1115.23,2,2010-09-09 10:50:00,2010-11-12 15:46:00,64,27,0.94
12637.0,2318.41,4,2010-06-14 13:36:00,2010-11-26 13:50:00,165,13,0.73
12638.0,169.8,1,2010-03-10 10:30:00,2010-03-10 10:30:00,1,274,30.0
12639.0,706.27,2,2010-03-22 09:05:00,2010-10-01 12:17:00,193,69,0.31
12643.0,4807.78,5,2010-04-07 14:16:00,2010-11-19 12:42:00,225,20,0.67
12644.0,1422.58,3,2010-01-14 13:02:00,2010-10-05 10:23:00,263,65,0.34
12645.0,1584.1200000000001,4,2010-02-09 10:49:00,2010-10-26 18:44:00,259,44,0.46
12647.0,11769.53,26,2010-01-13 15:06:00,2010-12-07 12:28:00,327,2,2.39
12648.0,738.95,3,2010-01-07 18:38:00,2010-09-28 10:35:00,263,72,0.34
12649.0,1527.1399999999999,5,2010-01-12 17:24:00,2010-11-22 12:57:00,313,17,0.48
12651.0,263.75,3,2010-08-31 15:21:00,2010-11-26 11:58:00,86,13,1.05
12652.0,97.05000000000001,1,2010-10-01 15:16:00,2010-10-01 15:16:00,1,69,30.0
12653.0,1950.98,1,2010-07-01 09:56:00,2010-07-01 09:56:00,1,161,30.0
12655.0,243.35000000000002,1,2010-10-12 09:17:00,2010-10-12 09:17:00,1,58,30.0
12656.0,2104.66,3,2010-05-26 09:00:00,2010-10-10 10:43:00,137,60,0.66
12661.0,162.0,1,2010-09-29 16:46:00,2010-09-29 16:46:00,1,71,30.0
12662.0,2830.2400000000002,10,2010-04-01 09:50:00,2010-12-01 13:04:00,244,8,1.23
12663.0,185.4,2,2010-02-09 14:28:00,2010-03-25 09:40:00,43,259,1.4
12664.0,1028.16,2,2009-12-13 10:28:00,2010-07-13 13:28:00,212,149,0.28
12665.0,214.6,2,2010-02-08 15:11:00,2010-10-18 11:34:00,251,52,0.24
12666.0,1248.42,1,2010-11-10 16:40:00,2010-11-10 16:40:00,1,29,30.0
12668.0,6790.53,5,2010-01-31 15:45:00,2010-11-26 11:48:00,298,13,0.5
12670.0,692.24,2,2010-02-11 10:13:00,2010-11-19 10:05:00,280,20,0.21
12671.0,2622.481,1,2010-04-12 16:30:00,2010-04-12 16:30:00,1,241,30.0
12672.0,181.15,1,2010-04-23 09:57:00,2010-04-23 09:57:00,1,230,30.0
12673.0,565.5,1,2010-11-03 10:46:00,2010-11-03 10:46:00,1,36,30.0
12675.0,874.5,2,2010-05-10 16:44:00,2010-06-04 09:49:00,24,188,2.5
12676.0,1241.7,4,2010-08-13 13:29:00,2010-10-27 09:36:00,74,43,1.62
12677.0,359.1,2,2010-02-11 13:55:00,2010-06-02 14:30:00,111,190,0.54
12678.0,16263.72,6,2010-01-07 16:46:00,2010-11-29 09:55:00,325,10,0.55
12681.0,15532.74,23,2009-12-13 13:31:00,2010-12-07 10:08:00,358,2,1.93
12682.0,10665.69,22,2009-12-01 09:28:00,2010-12-09 14:49:00,373,0,1.77
12683.0,3788.21,8,2009-12-13 15:01:00,2010-12-09 12:17:00,360,0,0.67
12686.0,71.14,1,2010-12-03 09:51:00,2010-12-03 09:51:00,1,6,30.0
12687.0,1858.91,1,2010-08-16 12:12:00,2010-08-16 12:12:00,1,115,30.0
12691.0,116.6,1,2010-10-15 12:00:00,2010-10-15 12:00:00,1,55,30.0
12692.0,110.95,1,2010-03-12 14:02:00,2010-03-12 14:02:00,1,272,30.0
12693.0,703.11,3,2010-07-05 13:56:00,2010-11-08 14:57:00,126,31,0.71
12694.0,901.68,1,2010-10-14 19:39:00,2010-10-14 19:39:00,1,56,30.0
12695.0,789.02,3,2010-02-12 13:22:00,2010-06-29 16:12:00,137,163,0.66
12696.0,731.91,2,2010-07-19 10:02:00,2010-10-01 10:43:00,74,69,0.81
12698.0,285.75,1,2010-04-28 15:51:00,2010-04-28 15:51:00,1,225,30.0
12699.0,566.11,1,2010-10-18 12:07:00,2010-10-18 12:07:00,1,52,30.0
12701.0,1522.7,4,2010-03-16 13:23:00,2010-06-28 13:44:00,104,164,1.15
12703.0,632.98,3,2010-01-24 12:05:00,2010-03-16 13:22:00,51,268,1.76
12705.0,4731.81,5,2010-06-24 09:51:00,2010-11-21 13:59:00,150,18,1.0
12708.0,2295.19,9,2009-12-18 10:25:00,2010-12-06 10:43:00,353,3,0.76
12709.0,20732.24,18,2009-12-09 13:49:00,2010-12-08 09:49:00,363,1,1.49
12711.0,1213.05,2,2010-02-01 11:30:00,2010-04-07 11:59:00,65,246,0.92
12712.0,2473.53,10,2009-12-09 10:46:00,2010-12-09 11:39:00,365,0,0.82
12714.0,8520.85,7,2009-12-04 10:00:00,2010-11-16 18:10:00,347,23,0.61
12717.0,227.93,1,2010-04-28 14:34:00,2010-04-28 14:34:00,1,225,30.0
12720.0,2190.94,5,2010-07-21 09:46:00,2010-12-05 15:21:00,137,4,1.09
12721.0,1248.95,2,2010-08-25 11:07:00,2010-11-19 15:13:00,86,20,0.7
12724.0,1160.11,3,2010-06-22 14:00:00,2010-11-21 13:26:00,151,18,0.6
12725.0,1906.76,3,2010-05-04 13:59:00,2010-12-03 15:45:00,213,6,0.42
12726.0,1279.5,4,2010-03-25 16:25:00,2010-11-17 16:59:00,237,22,0.51
12727.0,1464.8300000000002,3,2010-02-23 09:54:00,2010-09-23 10:45:00,212,77,0.42
12728.0,197.84,1,2010-11-21 11:34:00,2010-11-21 11:34:00,1,18,30.0
12730.0,703.25,1,2010-07-06 12:19:00,2010-07-06 12:19:00,1,156,30.0
12731.0,6879.8,5,2010-03-02 09:23:00,2010-09-23 15:12:00,205,77,0.73
12733.0,2040.07,3,2010-01-19 13:23:00,2010-11-15 13:56:00,300,24,0.3
12734.0,493.25,2,2010-11-12 13:26:00,2010-11-30 11:05:00,17,9,3.53
12738.0,137.35,1,2010-12-02 18:27:00,2010-12-02 18:27:00,1,7,30.0
12739.0,1445.69,1,2010-11-10 14:27:00,2010-11-10 14:27:00,1,29,30.0
12741.0,236.07,1,2010-06-24 16:24:00,2010-06-24 16:24:00,1,168,30.0
12742.0,1201.52,1,2010-03-24 12:43:00,2010-03-24 12:43:00,1,260,30.0
12744.0,4037.77,4,2010-04-27 16:19:00,2010-09-06 10:24:00,131,94,0.92
12745.0,723.85,2,2010-05-14 16:50:00,2010-08-10 10:14:00,87,121,0.69
12746.0,254.55,1,2010-06-17 10:41:00,2010-06-17 10:41:00,1,175,30.0
12747.0,5080.53,16,2009-12-07 13:23:00,2010-12-05 15:38:00,363,4,1.32
12748.0,19873.99,133,2009-12-04 17:31:00,2010-12-09 13:22:00,369,0,10.81
12749.0,2806.48,4,2010-07-06 15:05:00,2010-11-05 13:56:00,121,34,0.99
12751.0,268.27,1,2010-09-21 12:49:00,2010-09-21 12:49:00,1,79,30.0
12755.0,5218.709999999999,10,2010-01-15 11:57:00,2010-12-09 10:44:00,327,0,0.92
12758.0,7111.650000000001,5,2009-12-01 14:40:00,2010-09-06 13:02:00,278,94,0.54
12759.0,3207.3,5,2009-12-04 10:47:00,2010-11-18 19:14:00,349,21,0.43
12760.0,317.8,1,2010-09-10 08:50:00,2010-09-10 08:50:00,1,90,30.0
12761.0,712.95,1,2010-09-01 10:47:00,2010-09-01 10:47:00,1,99,30.0
12763.0,320.08,1,2010-12-05 15:46:00,2010-12-05 15:46:00,1,4,30.0
12765.0,1299.58,6,2010-03-08 09:43:00,2010-08-24 13:51:00,169,107,1.07
12766.0,2658.65,3,2010-10-28 09:29:00,2010-12-08 13:53:00,41,1,2.2
12767.0,949.82,1,2010-11-29 09:38:00,2010-11-29 09:38:00,1,10,30.0
12768.0,168.69000000000003,1,2010-09-15 12:08:00,2010-09-15 12:08:00,1,85,30.0
12770.0,1895.0,1,2010-09-09 11:43:00,2010-09-09 11:43:00,1,91,30.0
12771.0,226.3,1,2010-08-11 11:51:00,2010-08-11 11:51:00,1,120,30.0
12773.0,124.25,1,2010-05-24 17:30:00,2010-05-24 17:30:00,1,199,30.0
12774.0,83.7,1,2010-06-22 10:38:00,2010-06-22 10:38:00,1,170,30.0
12775.0,270.08,2,2010-10-26 14:24:00,2010-11-16 15:14:00,21,23,2.86
12776.0,27.5,1,2010-02-10 12:11:00,2010-02-10 12:11:00,1,302,30.0
12777.0,519.45,1,2010-09-08 11:35:00,2010-09-08 11:35:00,1,92,30.0
12778.0,848.45,3,2010-04-16 09:57:00,2010-11-08 10:51:00,206,31,0.44
12779.0,2740.91,7,2009-12-03 07:25:00,2010-12-03 13:40:00,365,6,0.58
12780.0,322.4,1,2010-04-20 09:40:00,2010-04-20 09:40:00,1,233,30.0
12782.0,1923.32,6,2010-07-08 13:31:00,2010-11-30 11:37:00,144,9,1.25
12784.0,1034.33,1,2010-06-28 13:06:00,2010-06-28 13:06:00,1,164,30.0
12785.0,648.45,2,2009-12-08 13:56:00,2010-06-22 12:16:00,195,170,0.31
12786.0,668.5,1,2010-04-09 12:12:00,2010-04-09 12:12:00,1,244,30.0
12787.0,380.52,1,2010-10-22 14:57:00,2010-10-22 14:57:00,1,48,30.0
12788.0,384.9,4,2010-06-29 13:05:00,2010-09-02 14:21:00,65,98,1.85
12789.0,148.5,2,2010-01-15 12:06:00,2010-07-15 12:43:00,181,147,0.33
12790.0,251.92999999999998,1,2010-10-25 13:04:00,2010-10-25 13:04:00,1,45,30.0
12791.0,656.83,5,2010-03-25 17:29:00,2010-12-01 11:27:00,250,8,0.6
12792.0,370.47,1,2010-06-23 10:49:00,2010-06-23 10:49:00,1,169,30.0
12793.0,387.85,2,2010-11-03 13:05:00,2010-12-03 15:14:00,30,6,2.0
12796.0,351.0,1,2010-03-21 15:49:00,2010-03-21 15:49:00,1,263,30.0
12797.0,468.08000000000004,2,2010-10-11 12:53:00,2010-12-09 10:55:00,58,0,1.03
12798.0,1533.8899999999999,1,2010-10-14 12:27:00,2010-10-14 12:27:00,1,56,30.0
12799.0,219.35,1,2010-06-28 15:57:00,2010-06-28 15:57:00,1,164,30.0
12800.0,500.25,2,2010-02-01 11:02:00,2010-08-26 14:11:00,206,105,0.29
12801.0,871.82,1,2010-07-27 09:38:00,2010-07-27 09:38:00,1,135,30.0
12802.0,1788.84,4,2010-05-25 09:34:00,2010-09-21 15:57:00,119,79,1.01
12803.0,1017.81,1,2010-11-11 14:57:00,2010-11-11 14:57:00,1,28,30.0
12804.0,327.02,2,2010-07-27 13:52:00,2010-08-31 11:58:00,34,100,1.76
12805.0,1230.95,4,2010-02-03 09:06:00,2010-11-23 12:27:00,293,16,0.41
12806.0,2558.96,2,2010-04-30 10:44:00,2010-05-16 13:49:00,16,207,3.75
12807.0,250.35,1,2010-11-21 14:21:00,2010-11-21 14:21:00,1,18,30.0
12808.0,394.45,3,2010-09-03 10:24:00,2010-12-06 10:27:00,94,3,0.96
12809.0,979.03,2,2010-03-02 14:19:00,2010-05-23 11:08:00,81,200,0.74
12810.0,534.99,2,2010-02-01 09:52:00,2010-06-23 10:53:00,142,169,0.42
12811.0,435.05,2,2010-10-08 12:20:00,2010-11-26 09:49:00,48,13,1.25
12813.0,1621.8,3,2010-01-15 16:52:00,2010-07-26 09:50:00,191,136,0.47
12817.0,444.94,2,2010-10-01 08:57:00,2010-11-05 08:28:00,34,34,1.76
12819.0,540.52,1,2010-09-07 15:20:00,2010-09-07 15:20:00,1,93,30.0
12820.0,1747.18,7,2009-12-05 13:37:00,2010-11-07 14:26:00,337,32,0.62
12821.0,128.07999999999998,1,2010-04-07 15:14:00,2010-04-07 15:14:00,1,246,30.0
12823.0,4742.0,13,2010-01-29 12:52:00,2010-11-10 12:22:00,284,29,1.37
12825.0,518.63,2,2010-03-08 10:17:00,2010-07-06 13:56:00,120,156,0.5
12826.0,1481.03,6,2009-12-18 10:43:00,2010-12-09 15:21:00,356,0,0.51
12829.0,92.30000000000001,1,2010-06-07 15:04:00,2010-06-07 15:04:00,1,185,30.0
